cyclone_name,year,province,province_psgc,category,category_ordinal,total_houses,province_housing_units,province_households,structural_vuln_frac,unimproved_water_frac,damage_rate,affected,deaths,houses_damaged,houses_destroyed
Conson,2010,Aurora,PH037700000,Strong typhoon,3,0,49066,49410,0.4004,0.0823,0.0,187,0,0,0
Conson,2010,Bataan,PH030800000,Strong typhoon,3,2927,170152,173212,0.1275,0.0695,0.9207,68692,10,2695,232
Conson,2010,Batangas,PH041000000,Strong typhoon,3,1240,597758,613825,0.1329,0.0416,0.9177,11605,4,1138,102
Conson,2010,Bulacan,PH031400000,Strong typhoon,3,0,741737,760964,0.0931,0.0168,0.0,189,3,0,0
Conson,2010,Camarines Norte,PH051600000,Strong typhoon,3,7939,128679,129994,0.4591,0.1341,0.9395,52561,18,7459,480
Conson,2010,Camarines Sur,PH051700000,Strong typhoon,3,120,396642,400615,0.478,0.102,0.9917,14845,2,119,1
Conson,2010,Catanduanes,PH052000000,Strong typhoon,3,569,53482,53814,0.4668,0.0861,0.9561,12885,0,544,25
Conson,2010,Cavite,PH042100000,Strong typhoon,3,35293,851871,877743,0.1109,0.0265,0.9275,247537,12,32735,2558
Conson,2010,Laguna,PH043400000,Strong typhoon,3,10052,731892,765513,0.1165,0.0428,0.8492,87977,10,8536,1516
Conson,2010,Metro Manila,PH137600000,Strong typhoon,3,62,2558664,2660330,0.1101,0.0268,0.0,2802,2,0,62
Conson,2010,Nueva Ecija,PH034900000,Strong typhoon,3,0,488461,496977,0.1968,0.0238,0.0,0,1,0,0
Conson,2010,Pampanga,PH035400000,Strong typhoon,3,0,561214,575301,0.0811,0.0175,0.0,221,0,0,0
Conson,2010,Quezon,PH045600000,Strong typhoon,3,1897,475649,485673,0.3965,0.1048,0.9299,19204,35,1764,133
Conson,2010,Rizal,PH045800000,Strong typhoon,3,13186,639940,652578,0.1486,0.052,0.8279,66678,3,10917,2269
Conson,2010,Zambales,PH037100000,Strong typhoon,3,1,195109,198666,0.1688,0.0601,1.0,0,0,1,0
Megi,2010,Abra,PH140100000,Violent typhoon,5,212,51593,52929,0.2792,0.338,0.9858,8726,0,209,3
Megi,2010,Apayao,PH148100000,Violent typhoon,5,1147,25418,25560,0.4634,0.2828,0.9494,35461,0,1089,58
Megi,2010,Aurora,PH037700000,Violent typhoon,5,9,49066,49410,0.4004,0.0823,1.0,2394,0,9,0
Megi,2010,Bataan,PH030800000,Violent typhoon,5,22,170152,173212,0.1275,0.0695,0.9091,20560,0,20,2
Megi,2010,Benguet,PH141100000,Violent typhoon,5,304,193848,196825,0.0649,0.2411,0.9342,30222,2,284,20
Megi,2010,Bulacan,PH031400000,Violent typhoon,5,0,741737,760964,0.0931,0.0168,0.0,120,0,0,0
Megi,2010,Cagayan,PH021500000,Violent typhoon,5,15785,267472,271967,0.2809,0.0237,0.9336,158267,1,14737,1048
Megi,2010,Cavite,PH042100000,Violent typhoon,5,0,851871,877743,0.1109,0.0265,0.0,372,0,0,0
Megi,2010,Ifugao,PH142700000,Violent typhoon,5,391,43217,43281,0.4509,0.374,0.8235,5797,2,322,69
Megi,2010,Ilocos Norte,PH012800000,Violent typhoon,5,85,131413,139336,0.1246,0.0415,1.0,7982,0,85,0
Megi,2010,Ilocos Sur,PH012900000,Violent typhoon,5,237,151238,157043,0.1684,0.062,0.9494,8771,2,225,12
Megi,2010,Isabela,PH023100000,Violent typhoon,5,98014,365099,372950,0.2136,0.0305,0.743,710460,2,72828,25186
Megi,2010,Kalinga,PH143200000,Violent typhoon,5,14531,41990,42115,0.3816,0.3494,0.8776,214637,1,12753,1778
Megi,2010,La Union,PH013300000,Violent typhoon,5,6105,174096,180675,0.1948,0.1305,0.9107,57543,2,5560,545
Megi,2010,Metro Manila,PH137600000,Violent typhoon,5,0,2558664,2660330,0.1101,0.0268,0.0,877,1,0,0
Megi,2010,Mountain Province,PH144400000,Violent typhoon,5,1237,34857,35038,0.2662,0.79,0.8723,25077,0,1079,158
Megi,2010,Nueva Ecija,PH034900000,Violent typhoon,5,26,488461,496977,0.1968,0.0238,0.8462,27247,1,22,4
Megi,2010,Nueva Vizcaya,PH025000000,Violent typhoon,5,37,108828,111340,0.3194,0.2707,0.973,6975,0,36,1
Megi,2010,Pampanga,PH035400000,Violent typhoon,5,23,561214,575301,0.0811,0.0175,0.4348,100664,0,10,13
Megi,2010,Pangasinan,PH015500000,Violent typhoon,5,9473,654240,674575,0.244,0.0196,0.8844,482392,10,8378,1095
Megi,2010,Quirino,PH025700000,Violent typhoon,5,23,43161,43506,0.344,0.1835,1.0,17142,0,23,0
Megi,2010,Rizal,PH045800000,Violent typhoon,5,0,639940,652578,0.1486,0.052,0.0,411,0,0,0
Megi,2010,Tarlac,PH036900000,Violent typhoon,5,130,306044,311994,0.1496,0.0144,0.9,74621,2,117,13
Megi,2010,Zambales,PH037100000,Violent typhoon,5,431,195109,198666,0.1688,0.0601,0.9002,12266,5,388,43
Aere,2011,Albay,PH050500000,Tropical storm,1,0,275601,277091,0.3791,0.0926,0.0,85077,6,0,0
Aere,2011,Bulacan,PH031400000,Tropical storm,1,41,741737,760964,0.0931,0.0168,0.9024,465,1,37,4
Aere,2011,Camarines Norte,PH051600000,Tropical storm,1,888,128679,129994,0.4591,0.1341,0.9775,21275,0,868,20
Aere,2011,Camarines Sur,PH051700000,Tropical storm,1,1092,396642,400615,0.478,0.102,0.989,196904,16,1080,12
Aere,2011,Catanduanes,PH052000000,Tropical storm,1,0,53482,53814,0.4668,0.0861,0.0,0,2,0,0
Aere,2011,Cebu,PH072200000,Tropical storm,1,0,1058512,1077180,0.395,0.0779,0.0,39,0,0,0
Aere,2011,Eastern Samar,PH082600000,Tropical storm,1,45,105653,106292,0.6288,0.1017,1.0,14250,0,45,0
Aere,2011,Leyte,PH083700000,Tropical storm,1,5,451667,455889,0.5322,0.0808,0.8,6860,1,4,1
Aere,2011,Masbate,PH054100000,Tropical storm,1,11,187299,188013,0.6686,0.1199,1.0,6932,2,11,0
Aere,2011,Metro Manila,PH137600000,Tropical storm,1,0,2558664,2660330,0.1101,0.0268,0.0,535,1,0,0
Aere,2011,Negros Oriental,PH074600000,Tropical storm,1,0,307894,310626,0.6078,0.1506,0.0,0,1,0,0
Aere,2011,Northern Samar,PH084800000,Tropical storm,1,1373,124909,126619,0.6455,0.1373,0.9934,66366,3,1364,9
Aere,2011,Rizal,PH045800000,Tropical storm,1,0,639940,652578,0.1486,0.052,0.0,45,0,0,0
Aere,2011,Samar,PH086000000,Tropical storm,1,147,162886,165264,0.6584,0.116,0.8776,3020,1,129,18
Aere,2011,Sorsogon,PH056200000,Tropical storm,1,6596,166106,166842,0.5304,0.1066,1.0,29781,1,6596,0
Aere,2011,Zambales,PH037100000,Tropical storm,1,0,195109,198666,0.1688,0.0601,0.0,288,0,0,0
Banyan,2011,Agusan del Norte,PH160200000,Tropical storm,1,0,151197,153815,0.6199,0.1163,0.0,0,1,0,0
Banyan,2011,Capiz,PH061900000,Tropical storm,1,2,178303,179983,0.5324,0.1154,0.0,38621,0,0,2
Banyan,2011,Cebu,PH072200000,Tropical storm,1,3,1058512,1077180,0.395,0.0779,0.6667,11390,2,2,1
Banyan,2011,Dinagat Islands,PH168500000,Tropical storm,1,0,27902,28557,0.5835,0.094,0.0,184,0,0,0
Banyan,2011,Iloilo,PH063000000,Tropical storm,1,4,524258,530649,0.503,0.1004,0.0,1546,5,0,4
Banyan,2011,Misamis Oriental,PH104300000,Tropical storm,1,0,353856,362194,0.4574,0.0805,0.0,1229,0,0,0
Banyan,2011,Negros Occidental,PH064500000,Tropical storm,1,0,690110,701650,0.5036,0.1468,0.0,15,0,0,0
Banyan,2011,Occidental Mindoro,PH175100000,Tropical storm,1,0,110275,111714,0.4695,0.0883,0.0,657,0,0,0
Banyan,2011,Oriental Mindoro,PH175200000,Tropical storm,1,17,188988,190763,0.4002,0.1714,0.4118,1740,0,7,10
Banyan,2011,Romblon,PH175900000,Tropical storm,1,31,67971,68362,0.4938,0.1383,0.6129,5305,2,19,12
Banyan,2011,South Cotabato,PH126300000,Tropical storm,1,0,359332,362258,0.4419,0.0872,0.0,232,0,0,0
Banyan,2011,Southern Leyte,PH086400000,Tropical storm,1,0,92405,92836,0.4088,0.0588,0.0,1832,0,0,0
Dodong,2011,Batangas,PH041000000,Tropical storm,1,336,597758,613825,0.1329,0.0416,0.8929,1086,1,300,36
Dodong,2011,Cavite,PH042100000,Tropical storm,1,0,851871,877743,0.1109,0.0265,0.0,40,0,0,0
Dodong,2011,Metro Manila,PH137600000,Tropical storm,1,0,2558664,2660330,0.1101,0.0268,0.0,25,0,0,0
Dodong,2011,Romblon,PH175900000,Tropical storm,1,0,67971,68362,0.4938,0.1383,0.0,0,1,0,0
Dodong,2011,Zambales,PH037100000,Tropical storm,1,0,195109,198666,0.1688,0.0601,0.0,0,0,0,0
Egay,2011,Bataan,PH030800000,Tropical storm,1,0,170152,173212,0.1275,0.0695,0.0,0,2,0,0
Egay,2011,Zambales,PH037100000,Tropical storm,1,5,195109,198666,0.1688,0.0601,1.0,2478,0,5,0
Juaning,2011,Albay,PH050500000,Severe tropical storm,2,530,275601,277091,0.3791,0.0926,0.6604,557448,14,350,180
Juaning,2011,Aurora,PH037700000,Severe tropical storm,2,330,49066,49410,0.4004,0.0823,0.8061,6848,0,266,64
Juaning,2011,Batangas,PH041000000,Severe tropical storm,2,202,597758,613825,0.1329,0.0416,0.9901,1230,0,200,2
Juaning,2011,Benguet,PH141100000,Severe tropical storm,2,0,193848,196825,0.0649,0.2411,0.0,0,1,0,0
Juaning,2011,Bulacan,PH031400000,Severe tropical storm,2,0,741737,760964,0.0931,0.0168,0.0,179,0,0,0
Juaning,2011,Camarines Norte,PH051600000,Severe tropical storm,2,4910,128679,129994,0.4591,0.1341,0.9358,37136,7,4595,315
Juaning,2011,Camarines Sur,PH051700000,Severe tropical storm,2,2,396642,400615,0.478,0.102,0.0,319084,8,0,2
Juaning,2011,Catanduanes,PH052000000,Severe tropical storm,2,0,53482,53814,0.4668,0.0861,0.0,227,6,0,0
Juaning,2011,Cavite,PH042100000,Severe tropical storm,2,0,851871,877743,0.1109,0.0265,0.0,0,2,0,0
Juaning,2011,Cebu,PH072200000,Severe tropical storm,2,4,1058512,1077180,0.395,0.0779,1.0,0,0,4,0
Juaning,2011,Ifugao,PH142700000,Severe tropical storm,2,25,43217,43281,0.4509,0.374,0.8,212,4,20,5
Juaning,2011,Iloilo,PH063000000,Severe tropical storm,2,0,524258,530649,0.503,0.1004,0.0,0,1,0,0
Juaning,2011,Isabela,PH023100000,Severe tropical storm,2,6,365099,372950,0.2136,0.0305,1.0,1304,0,6,0
Juaning,2011,Kalinga,PH143200000,Severe tropical storm,2,49,41990,42115,0.3816,0.3494,0.8776,3379,0,43,6
Juaning,2011,La Union,PH013300000,Severe tropical storm,2,0,174096,180675,0.1948,0.1305,0.0,5,0,0,0
Juaning,2011,Lanao del Norte,PH103500000,Severe tropical storm,2,0,201777,216943,0.575,0.168,0.0,3115,0,0,0
Juaning,2011,Leyte,PH083700000,Severe tropical storm,2,0,451667,455889,0.5322,0.0808,0.0,0,1,0,0
Juaning,2011,Marinduque,PH174000000,Severe tropical storm,2,0,54341,54508,0.3564,0.0763,0.0,0,3,0,0
Juaning,2011,Masbate,PH054100000,Severe tropical storm,2,0,187299,188013,0.6686,0.1199,0.0,740,12,0,0
Juaning,2011,Metro Manila,PH137600000,Severe tropical storm,2,0,2558664,2660330,0.1101,0.0268,0.0,370,1,0,0
Juaning,2011,Nueva Ecija,PH034900000,Severe tropical storm,2,0,488461,496977,0.1968,0.0238,0.0,4603,1,0,0
Juaning,2011,Nueva Vizcaya,PH025000000,Severe tropical storm,2,8,108828,111340,0.3194,0.2707,1.0,425,0,8,0
Juaning,2011,Pampanga,PH035400000,Severe tropical storm,2,5,561214,575301,0.0811,0.0175,0.0,7358,0,0,5
Juaning,2011,Pangasinan,PH015500000,Severe tropical storm,2,0,654240,674575,0.244,0.0196,0.0,1130,0,0,0
Juaning,2011,Quezon,PH045600000,Severe tropical storm,2,34,475649,485673,0.3965,0.1048,0.9706,1338,2,33,1
Juaning,2011,Quirino,PH025700000,Severe tropical storm,2,104,43161,43506,0.344,0.1835,0.9231,20253,0,96,8
Juaning,2011,Rizal,PH045800000,Severe tropical storm,2,6,639940,652578,0.1486,0.052,1.0,0,0,6,0
Juaning,2011,Siquijor,PH076100000,Severe tropical storm,2,0,22634,22737,0.4522,0.0506,0.0,0,1,0,0
Juaning,2011,Sorsogon,PH056200000,Severe tropical storm,2,5,166106,166842,0.5304,0.1066,0.8,14782,2,4,1
Meari,2011,Albay,PH050500000,Severe tropical storm,2,29,275601,277091,0.3791,0.0926,0.8621,107253,0,25,4
Meari,2011,Bataan,PH030800000,Severe tropical storm,2,33,170152,173212,0.1275,0.0695,0.7576,190134,4,25,8
Meari,2011,Batangas,PH041000000,Severe tropical storm,2,1071,597758,613825,0.1329,0.0416,0.9664,4512,0,1035,36
Meari,2011,Bulacan,PH031400000,Severe tropical storm,2,94,741737,760964,0.0931,0.0168,0.3511,511207,2,33,61
Meari,2011,Camarines Sur,PH051700000,Severe tropical storm,2,0,396642,400615,0.478,0.102,0.0,2820,0,0,0
Meari,2011,Cavite,PH042100000,Severe tropical storm,2,0,851871,877743,0.1109,0.0265,0.0,8870,0,0,0
Meari,2011,Iloilo,PH063000000,Severe tropical storm,2,49,524258,530649,0.503,0.1004,0.4898,0,0,24,25
Meari,2011,Metro Manila,PH137600000,Severe tropical storm,2,22,2558664,2660330,0.1101,0.0268,1.0,72687,0,22,0
Meari,2011,Mountain Province,PH144400000,Severe tropical storm,2,0,34857,35038,0.2662,0.79,0.0,0,1,0,0
Meari,2011,Nueva Ecija,PH034900000,Severe tropical storm,2,0,488461,496977,0.1968,0.0238,0.0,40085,0,0,0
Meari,2011,Pampanga,PH035400000,Severe tropical storm,2,14,561214,575301,0.0811,0.0175,0.9286,592172,3,13,1
Meari,2011,Pangasinan,PH015500000,Severe tropical storm,2,0,654240,674575,0.244,0.0196,0.0,78580,0,0,0
Meari,2011,Rizal,PH045800000,Severe tropical storm,2,0,639940,652578,0.1486,0.052,0.0,91042,1,0,0
Meari,2011,Tarlac,PH036900000,Severe tropical storm,2,11,306044,311994,0.1496,0.0144,0.6364,67100,0,7,4
Meari,2011,Zambales,PH037100000,Severe tropical storm,2,57,195109,198666,0.1688,0.0601,0.5439,25914,1,31,26
Nalgae,2011,Apayao,PH148100000,Very strong typhoon,4,1,25418,25560,0.4634,0.2828,1.0,102,0,1,0
Nalgae,2011,Aurora,PH037700000,Very strong typhoon,4,0,49066,49410,0.4004,0.0823,0.0,14673,0,0,0
Nalgae,2011,Bataan,PH030800000,Very strong typhoon,4,0,170152,173212,0.1275,0.0695,0.0,0,3,0,0
Nalgae,2011,Benguet,PH141100000,Very strong typhoon,4,29,193848,196825,0.0649,0.2411,0.931,139,1,27,2
Nalgae,2011,Bulacan,PH031400000,Very strong typhoon,4,589,741737,760964,0.0931,0.0168,0.8234,68402,0,485,104
Nalgae,2011,Cagayan,PH021500000,Very strong typhoon,4,6,267472,271967,0.2809,0.0237,0.5,34498,1,3,3
Nalgae,2011,Ifugao,PH142700000,Very strong typhoon,4,88,43217,43281,0.4509,0.374,0.8864,211,0,78,10
Nalgae,2011,Ilocos Sur,PH012900000,Very strong typhoon,4,0,151238,157043,0.1684,0.062,0.0,20,1,0,0
Nalgae,2011,Isabela,PH023100000,Very strong typhoon,4,12604,365099,372950,0.2136,0.0305,0.8163,260904,0,10289,2315
Nalgae,2011,Kalinga,PH143200000,Very strong typhoon,4,11,41990,42115,0.3816,0.3494,0.8182,2954,0,9,2
Nalgae,2011,La Union,PH013300000,Very strong typhoon,4,589,174096,180675,0.1948,0.1305,0.9406,8671,0,554,35
Nalgae,2011,Mountain Province,PH144400000,Very strong typhoon,4,14,34857,35038,0.2662,0.79,0.7857,29,0,11,3
Nalgae,2011,Nueva Ecija,PH034900000,Very strong typhoon,4,564,488461,496977,0.1968,0.0238,0.8422,100633,0,475,89
Nalgae,2011,Nueva Vizcaya,PH025000000,Very strong typhoon,4,0,108828,111340,0.3194,0.2707,0.0,52742,0,0,0
Nalgae,2011,Pampanga,PH035400000,Very strong typhoon,4,578,561214,575301,0.0811,0.0175,0.9827,89651,2,568,10
Nalgae,2011,Pangasinan,PH015500000,Very strong typhoon,4,2678,654240,674575,0.244,0.0196,0.9683,231932,3,2593,85
Nalgae,2011,Quirino,PH025700000,Very strong typhoon,4,209,43161,43506,0.344,0.1835,0.6507,55163,0,136,73
Nalgae,2011,Tarlac,PH036900000,Very strong typhoon,4,148,306044,311994,0.1496,0.0144,0.7297,173739,7,108,40
Nalgae,2011,Zambales,PH037100000,Very strong typhoon,4,133,195109,198666,0.1688,0.0601,0.4211,19300,0,56,77
Nanmadol,2011,Abra,PH140100000,Very strong typhoon,4,118,51593,52929,0.2792,0.338,0.9661,15814,5,114,4
Nanmadol,2011,Albay,PH050500000,Very strong typhoon,4,0,275601,277091,0.3791,0.0926,0.0,760,0,0,0
Nanmadol,2011,Apayao,PH148100000,Very strong typhoon,4,300,25418,25560,0.4634,0.2828,0.9867,20475,0,296,4
Nanmadol,2011,Benguet,PH141100000,Very strong typhoon,4,216,193848,196825,0.0649,0.2411,0.8657,3570,10,187,29
Nanmadol,2011,Bulacan,PH031400000,Very strong typhoon,4,0,741737,760964,0.0931,0.0168,0.0,0,2,0,0
Nanmadol,2011,Cagayan,PH021500000,Very strong typhoon,4,1866,267472,271967,0.2809,0.0237,0.977,127775,0,1823,43
Nanmadol,2011,Catanduanes,PH052000000,Very strong typhoon,4,0,53482,53814,0.4668,0.0861,0.0,0,1,0,0
Nanmadol,2011,Ilocos Norte,PH012800000,Very strong typhoon,4,178,131413,139336,0.1246,0.0415,0.8034,92641,3,143,35
Nanmadol,2011,Ilocos Sur,PH012900000,Very strong typhoon,4,20,151238,157043,0.1684,0.062,0.8,5154,4,16,4
Nanmadol,2011,Iloilo,PH063000000,Very strong typhoon,4,3,524258,530649,0.503,0.1004,0.0,20061,1,0,3
Nanmadol,2011,Isabela,PH023100000,Very strong typhoon,4,20,365099,372950,0.2136,0.0305,1.0,11908,0,20,0
Nanmadol,2011,Kalinga,PH143200000,Very strong typhoon,4,42,41990,42115,0.3816,0.3494,0.9762,3089,0,41,1
Nanmadol,2011,La Union,PH013300000,Very strong typhoon,4,108,174096,180675,0.1948,0.1305,0.9074,17606,1,98,10
Nanmadol,2011,Metro Manila,PH137600000,Very strong typhoon,4,0,2558664,2660330,0.1101,0.0268,0.0,275,0,0,0
Nanmadol,2011,Mountain Province,PH144400000,Very strong typhoon,4,128,34857,35038,0.2662,0.79,0.9844,12298,1,126,2
Nanmadol,2011,Negros Occidental,PH064500000,Very strong typhoon,4,10,690110,701650,0.5036,0.1468,0.0,9524,0,0,10
Nanmadol,2011,Nueva Vizcaya,PH025000000,Very strong typhoon,4,34,108828,111340,0.3194,0.2707,1.0,155,0,34,0
Nanmadol,2011,Pangasinan,PH015500000,Very strong typhoon,4,23,654240,674575,0.244,0.0196,0.5652,69939,2,13,10
Nanmadol,2011,Quezon,PH045600000,Very strong typhoon,4,0,475649,485673,0.3965,0.1048,0.0,0,1,0,0
Nanmadol,2011,Tarlac,PH036900000,Very strong typhoon,4,0,306044,311994,0.1496,0.0144,0.0,210,0,0,0
Nanmadol,2011,Zambales,PH037100000,Very strong typhoon,4,11,195109,198666,0.1688,0.0601,0.6364,214,4,7,4
Nanmadol,2011,Zamboanga del Sur,PH097300000,Very strong typhoon,4,0,399598,406810,0.6434,0.1327,0.0,0,1,0,0
Nesat,2011,Abra,PH140100000,Strong typhoon,3,37,51593,52929,0.2792,0.338,0.9459,129,0,35,2
Nesat,2011,Albay,PH050500000,Strong typhoon,3,8,275601,277091,0.3791,0.0926,1.0,73324,0,8,0
Nesat,2011,Antique,PH060600000,Strong typhoon,3,1,128753,129771,0.5388,0.1886,0.0,12,0,0,1
Nesat,2011,Apayao,PH148100000,Strong typhoon,3,10,25418,25560,0.4634,0.2828,1.0,10178,0,10,0
Nesat,2011,Aurora,PH037700000,Strong typhoon,3,6288,49066,49410,0.4004,0.0823,0.9133,57146,0,5743,545
Nesat,2011,Bataan,PH030800000,Strong typhoon,3,2774,170152,173212,0.1275,0.0695,0.8486,240659,1,2354,420
Nesat,2011,Batangas,PH041000000,Strong typhoon,3,90,597758,613825,0.1329,0.0416,0.9,4792,1,81,9
Nesat,2011,Benguet,PH141100000,Strong typhoon,3,50,193848,196825,0.0649,0.2411,0.72,961,1,36,14
Nesat,2011,Bulacan,PH031400000,Strong typhoon,3,3306,741737,760964,0.0931,0.0168,0.7347,587440,24,2429,877
Nesat,2011,Cagayan,PH021500000,Strong typhoon,3,0,267472,271967,0.2809,0.0237,0.0,72979,1,0,0
Nesat,2011,Camarines Norte,PH051600000,Strong typhoon,3,0,128679,129994,0.4591,0.1341,0.0,95,0,0,0
Nesat,2011,Camarines Sur,PH051700000,Strong typhoon,3,791,396642,400615,0.478,0.102,0.9937,38535,2,786,5
Nesat,2011,Catanduanes,PH052000000,Strong typhoon,3,54,53482,53814,0.4668,0.0861,0.7778,2812,1,42,12
Nesat,2011,Cavite,PH042100000,Strong typhoon,3,361,851871,877743,0.1109,0.0265,0.7784,18048,0,281,80
Nesat,2011,Ifugao,PH142700000,Strong typhoon,3,1247,43217,43281,0.4509,0.374,0.9278,6347,4,1157,90
Nesat,2011,Ilocos Norte,PH012800000,Strong typhoon,3,9,131413,139336,0.1246,0.0415,0.0,45,0,0,9
Nesat,2011,Ilocos Sur,PH012900000,Strong typhoon,3,0,151238,157043,0.1684,0.062,0.0,1580,0,0,0
Nesat,2011,Iloilo,PH063000000,Strong typhoon,3,76,524258,530649,0.503,0.1004,0.8421,309,0,64,12
Nesat,2011,Isabela,PH023100000,Strong typhoon,3,11842,365099,372950,0.2136,0.0305,0.876,191871,1,10374,1468
Nesat,2011,Kalinga,PH143200000,Strong typhoon,3,330,41990,42115,0.3816,0.3494,0.9758,22457,0,322,8
Nesat,2011,La Union,PH013300000,Strong typhoon,3,1148,174096,180675,0.1948,0.1305,0.9826,10730,1,1128,20
Nesat,2011,Laguna,PH043400000,Strong typhoon,3,3,731892,765513,0.1165,0.0428,1.0,195,0,3,0
Nesat,2011,Metro Manila,PH137600000,Strong typhoon,3,0,2558664,2660330,0.1101,0.0268,0.0,77096,6,0,0
Nesat,2011,Mountain Province,PH144400000,Strong typhoon,3,114,34857,35038,0.2662,0.79,0.9737,1809,0,111,3
Nesat,2011,Negros Occidental,PH064500000,Strong typhoon,3,6,690110,701650,0.5036,0.1468,0.6667,0,0,4,2
Nesat,2011,Nueva Ecija,PH034900000,Strong typhoon,3,2130,488461,496977,0.1968,0.0238,0.8305,513320,11,1769,361
Nesat,2011,Nueva Vizcaya,PH025000000,Strong typhoon,3,1111,108828,111340,0.3194,0.2707,0.8623,36541,5,958,153
Nesat,2011,Occidental Mindoro,PH175100000,Strong typhoon,3,4,110275,111714,0.4695,0.0883,0.25,10178,3,1,3
Nesat,2011,Oriental Mindoro,PH175200000,Strong typhoon,3,0,188988,190763,0.4002,0.1714,0.0,236,0,0,0
Nesat,2011,Palawan,PH175300000,Strong typhoon,3,0,255726,257321,0.6892,0.0904,0.0,0,2,0,0
Nesat,2011,Pampanga,PH035400000,Strong typhoon,3,1181,561214,575301,0.0811,0.0175,0.9255,492763,8,1093,88
Nesat,2011,Pangasinan,PH015500000,Strong typhoon,3,3455,654240,674575,0.244,0.0196,0.9763,99931,2,3373,82
Nesat,2011,Quezon,PH045600000,Strong typhoon,3,0,475649,485673,0.3965,0.1048,0.0,90,0,0,0
Nesat,2011,Quirino,PH025700000,Strong typhoon,3,10166,43161,43506,0.344,0.1835,0.8353,115747,0,8492,1674
Nesat,2011,Rizal,PH045800000,Strong typhoon,3,14,639940,652578,0.1486,0.052,0.8571,109541,1,12,2
Nesat,2011,Romblon,PH175900000,Strong typhoon,3,6,67971,68362,0.4938,0.1383,0.8333,185,0,5,1
Nesat,2011,Sorsogon,PH056200000,Strong typhoon,3,17,166106,166842,0.5304,0.1066,0.8824,0,0,15,2
Nesat,2011,Tarlac,PH036900000,Strong typhoon,3,97,306044,311994,0.1496,0.0144,0.732,111868,0,71,26
Nesat,2011,Zambales,PH037100000,Strong typhoon,3,6617,195109,198666,0.1688,0.0601,0.812,120806,8,5373,1244
Songda,2011,Albay,PH050500000,Violent typhoon,5,0,275601,277091,0.3791,0.0926,0.0,223110,0,0,0
Songda,2011,Benguet,PH141100000,Violent typhoon,5,0,193848,196825,0.0649,0.2411,0.0,0,2,0,0
Songda,2011,Bukidnon,PH101300000,Violent typhoon,5,99,305995,308727,0.5877,0.1965,0.4343,596,0,43,56
Songda,2011,Camarines Norte,PH051600000,Violent typhoon,5,0,128679,129994,0.4591,0.1341,0.0,2710,1,0,0
Songda,2011,Camarines Sur,PH051700000,Violent typhoon,5,0,396642,400615,0.478,0.102,0.0,146697,0,0,0
Songda,2011,Catanduanes,PH052000000,Violent typhoon,5,0,53482,53814,0.4668,0.0861,0.0,13349,1,0,0
Songda,2011,Davao Oriental,PH112500000,Violent typhoon,5,0,126969,128558,0.6659,0.1668,0.0,40,0,0,0
Songda,2011,Davao del Norte,PH112300000,Violent typhoon,5,27,230520,233232,0.4832,0.3523,0.0,48015,0,0,27
Songda,2011,Isabela,PH023100000,Violent typhoon,5,0,365099,372950,0.2136,0.0305,0.0,126,0,0,0
Songda,2011,Lanao del Sur,PH153600000,Violent typhoon,5,5,121372,160132,0.5982,0.4104,1.0,0,0,5,0
Songda,2011,Metro Manila,PH137600000,Violent typhoon,5,0,2558664,2660330,0.1101,0.0268,0.0,2725,0,0,0
Songda,2011,Sorsogon,PH056200000,Violent typhoon,5,0,166106,166842,0.5304,0.1066,0.0,1281,0,0,0
Songda,2011,Zamboanga del Sur,PH097300000,Violent typhoon,5,0,399598,406810,0.6434,0.1327,0.0,8258,0,0,0
Washi,2011,Agusan del Sur,PH160300000,Severe tropical storm,2,15,151934,153653,0.7653,0.2844,0.0,320,0,0,15
Washi,2011,Bohol,PH071200000,Severe tropical storm,2,0,286768,288515,0.4281,0.0975,0.0,10000,0,0,0
Washi,2011,Bukidnon,PH101300000,Severe tropical storm,2,454,305995,308727,0.5877,0.1965,0.2467,14531,42,112,342
Washi,2011,Camarines Sur,PH051700000,Severe tropical storm,2,0,396642,400615,0.478,0.102,0.0,0,2,0,0
Washi,2011,Cebu,PH072200000,Severe tropical storm,2,0,1058512,1077180,0.395,0.0779,0.0,0,1,0,0
Washi,2011,Davao de Oro,PH118200000,Severe tropical storm,2,18,167532,169441,0.5769,0.1876,0.1111,2510,5,2,16
Washi,2011,Davao del Norte,PH112300000,Severe tropical storm,2,0,230520,233232,0.4832,0.3523,0.0,2570,0,0,0
Washi,2011,Lanao del Norte,PH103500000,Severe tropical storm,2,20123,201777,216943,0.575,0.168,0.7392,483165,490,14874,5249
Washi,2011,Lanao del Sur,PH153600000,Severe tropical storm,2,207,121372,160132,0.5982,0.4104,0.7295,139879,4,151,56
Washi,2011,Misamis Occidental,PH104200000,Severe tropical storm,2,87,133123,134870,0.6098,0.1669,0.7241,0,0,63,24
Washi,2011,Misamis Oriental,PH104300000,Severe tropical storm,2,20528,353856,362194,0.4574,0.0805,0.6362,423920,674,13059,7469
Washi,2011,Negros Oriental,PH074600000,Severe tropical storm,2,8082,307894,310626,0.6078,0.1506,0.8145,72556,38,6583,1499
Washi,2011,Surigao del Sur,PH166800000,Severe tropical storm,2,2912,127802,129159,0.7409,0.1667,0.9299,14328,1,2708,204
